"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","11.92%","Biohazard",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","11.27%","Plague Hag",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","10.10%","Telekinetic Mutant",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","9.14%","Tentacle",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","7.17%","Mutant Ninja",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","6.80%","Gelatinous Octahedron",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","5.93%","Scrap Metal Monster",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","2.27%","Bog Beast",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","2.12%","Monster Tail",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","1.10%","Sludge",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","1.02%","Swamp Runner",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","0.80%","Spore",1367
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Rotten","0.73%","Mutated Siblings",1367
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","13.41%","Lab Technician",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","13.01%","Toxic Warrior",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","12.04%","Outbreak Assassin",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","11.64%","Mutant Mongrel",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","11.06%","Slimefist",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","9.49%","Telekinetic Mutant",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","5.48%","Biohazard",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","5.38%","Tentacle",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","5.09%","Plague Hag",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","2.35%","Sludge Soaker",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.76%","Mutant Ninja",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.66%","Gelatinous Octahedron",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.57%","Scrap Metal Monster",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.27%","Sludge",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.27%","Mutated Siblings",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","1.27%","Bog Beast",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.88%","Swamp Runner",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.78%","Spore",1022
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Rotten","0.59%","Monster Tail",1022
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","12.25%","Lab Technician",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","9.19%","The Menace",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.56%","Sludge Swimmer",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.38%","Mutant Ninja",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.38%","Mutant Mongrel",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","8.29%","Toxic Warrior",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.39%","Sludge Soaker",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.39%","Slimefist",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","7.21%","Telekinetic Mutant",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","5.86%","Outbreak Assassin",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","4.86%","Plague Hag",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","4.59%","Biohazard",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","4.23%","Tentacle",1110
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Rotten","3.42%","Scrap Metal Monster",1110
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","11.70%","Mutated Behemoth",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","11.14%","Slimefist",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","10.86%","Mutant Mongrel",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","9.19%","Lab Technician",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","9.19%","The Menace",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","8.91%","Outbreak Assassin",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","8.36%","Toxic Warrior",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","7.52%","Sludge Swimmer",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","6.41%","Telekinetic Mutant",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","5.85%","Biohazard",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","3.62%","Tentacle",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","2.79%","Mutant Ninja",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.67%","Sludge Soaker",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.67%","Scrap Metal Monster",359
"Toxic Spill","Archduke/Archduchess","Rancid Radioactive Blue","Rotten","1.11%","Plague Hag",359
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","17.71%","Sludge",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","17.08%","Mutated Siblings",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","16.58%","Swamp Runner",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","16.33%","Hazmat",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","11.47%","Spore",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","11.22%","Monster Tail",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","5.99%","Lab Technician",802
"Toxic Spill","Hero","Rancid Radioactive Blue","Super Rotten","3.62%","Bog Beast",802
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","25.09%","Spore",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","22.93%","Monster Tail",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","12.15%","Sludge",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","11.01%","Hazmat",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","10.10%","Gelatinous Octahedron",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","5.79%","Lab Technician",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","5.11%","Bog Beast",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","4.54%","Swamp Runner",881
"Toxic Spill","Knight","Rancid Radioactive Blue","Super Rotten","3.29%","Mutated Siblings",881
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","14.29%","Hazmat",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","9.32%","Gelatinous Octahedron",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","8.70%","Scrap Metal Monster",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.83%","Lab Technician",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","6.21%","Spore",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.59%","Sludge Soaker",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.59%","Tentacle",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.59%","Slimefist",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","5.59%","Biohazard",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","4.97%","Telekinetic Mutant",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.73%","Plague Hag",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.11%","Mutant Mongrel",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.11%","Monster Tail",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.11%","Sludge Swimmer",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","3.11%","Mutant Ninja",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","2.48%","Toxic Warrior",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.86%","Sludge",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.86%","Swamp Runner",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.86%","Outbreak Assassin",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.24%","Bog Beast",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","1.24%","The Menace",161
"Toxic Spill","Knight","Magical Rancid Radioactive Blue","Super Rotten","0.62%","Mutated Siblings",161
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","15.67%","Sludge",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","14.00%","Hazmat",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","13.33%","Spore",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","12.57%","Gelatinous Octahedron",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","9.64%","Monster Tail",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.30%","Sludge Soaker",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","8.30%","Plague Hag",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","6.54%","Lab Technician",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","5.78%","Scrap Metal Monster",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","2.43%","Bog Beast",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","1.76%","Swamp Runner",1193
"Toxic Spill","Lord/Lady","Rancid Radioactive Blue","Super Rotten","1.68%","Mutated Siblings",1193
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","18.33%","Hazmat",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","10.83%","Sludge Soaker",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","8.33%","Biohazard",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","6.67%","Sludge Swimmer",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","6.67%","Mutant Ninja",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","6.67%","The Menace",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.83%","Plague Hag",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.83%","Lab Technician",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","5.00%","Slimefist",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","4.17%","Outbreak Assassin",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Scrap Metal Monster",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Mutant Mongrel",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Toxic Warrior",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","3.33%","Telekinetic Mutant",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","2.50%","Tentacle",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.67%","Monster Tail",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","1.67%","Mutated Siblings",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Sludge",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Swamp Runner",120
"Toxic Spill","Lord/Lady","Magical Rancid Radioactive Blue","Super Rotten","0.83%","Gelatinous Octahedron",120
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","22.16%","Plague Hag",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","22.08%","Sludge Soaker",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","15.46%","Gelatinous Octahedron",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","12.93%","Hazmat",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","6.23%","Lab Technician",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.97%","Monster Tail",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","4.89%","Scrap Metal Monster",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","3.00%","Spore",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","3.00%","Mutated Siblings",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","2.84%","Bog Beast",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","1.58%","Sludge",1268
"Toxic Spill","Baron/Baroness","Rancid Radioactive Blue","Super Rotten","0.87%","Swamp Runner",1268
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","18.35%","Hazmat",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","11.93%","Plague Hag",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","8.26%","Slimefist",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","7.34%","Outbreak Assassin",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","6.42%","Tentacle",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","6.42%","Sludge Soaker",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.50%","Lab Technician",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","5.50%","Biohazard",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","4.59%","Mutant Ninja",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","3.67%","Toxic Warrior",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","3.67%","The Menace",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","3.67%","Telekinetic Mutant",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","2.75%","Sludge Swimmer",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","2.75%","Scrap Metal Monster",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.83%","Bog Beast",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","1.83%","Mutant Mongrel",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Sludge",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Spore",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Monster Tail",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Gelatinous Octahedron",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Glitchpaw",109
"Toxic Spill","Baron/Baroness","Magical Rancid Radioactive Blue","Super Rotten","0.92%","Swamp Runner",109
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","14.17%","Hazmat",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","12.28%","Sludge Soaker",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","11.84%","Plague Hag",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.90%","Biohazard",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","10.65%","Telekinetic Mutant",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","9.71%","Tentacle",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","6.74%","Mutant Ninja",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.60%","Lab Technician",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.25%","Gelatinous Octahedron",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","5.05%","Scrap Metal Monster",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","2.13%","Monster Tail",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.49%","Bog Beast",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.39%","Mutated Siblings",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","1.19%","Swamp Runner",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.84%","Spore",2019
"Toxic Spill","Count/Countess","Rancid Radioactive Blue","Super Rotten","0.79%","Sludge",2019
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","19.30%","Hazmat",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","12.28%","Telekinetic Mutant",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","10.53%","Biohazard",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","8.77%","The Menace",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","8.77%","Sludge Swimmer",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","8.77%","Tentacle",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","7.89%","Mutant Mongrel",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","6.14%","Mutant Ninja",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","3.51%","Slimefist",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","2.63%","Lab Technician",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","2.63%","Outbreak Assassin",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.75%","Monster Tail",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.75%","Toxic Warrior",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","1.75%","Mutated Siblings",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.88%","Bog Beast",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.88%","Plague Hag",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.88%","Scrap Metal Monster",114
"Toxic Spill","Count/Countess","Magical Rancid Radioactive Blue","Super Rotten","0.88%","Spore",114
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.71%","Toxic Warrior",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.16%","Hazmat",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","13.11%","Slimefist",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.98%","Mutant Mongrel",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","10.48%","Outbreak Assassin",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","6.61%","Telekinetic Mutant",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.37%","Plague Hag",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","5.27%","Biohazard",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.87%","Tentacle",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","4.32%","Lab Technician",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","2.29%","Mutant Ninja",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.89%","Scrap Metal Monster",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.84%","Sludge Soaker",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","1.39%","Gelatinous Octahedron",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.99%","Swamp Runner",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.94%","Bog Beast",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.89%","Sludge",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.65%","Spore",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.65%","Monster Tail",2013
"Toxic Spill","Duke/Duchess","Rancid Radioactive Blue","Super Rotten","0.60%","Mutated Siblings",2013
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.38%","The Menace",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.38%","Mutant Mongrel",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","14.38%","Hazmat",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.11%","Slimefist",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","11.11%","Sludge Swimmer",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","7.84%","Outbreak Assassin",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","6.54%","Toxic Warrior",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","3.92%","Lab Technician",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","3.27%","Scrap Metal Monster",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.96%","Monster Tail",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.96%","Biohazard",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.96%","Swamp Runner",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.96%","Sludge",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","1.31%","Telekinetic Mutant",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Bog Beast",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Gelatinous Octahedron",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Sludge Soaker",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Mutant Ninja",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Plague Hag",153
"Toxic Spill","Duke/Duchess","Magical Rancid Radioactive Blue","Super Rotten","0.65%","Spore",153
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","14.19%","Hazmat",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","8.23%","Mutant Mongrel",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.85%","Mutant Ninja",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.26%","Telekinetic Mutant",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.26%","Outbreak Assassin",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.15%","Toxic Warrior",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","7.04%","Slimefist",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.77%","Biohazard",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.55%","Sludge Swimmer",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","6.33%","The Menace",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","5.04%","Plague Hag",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.87%","Sludge Soaker",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","4.11%","Tentacle",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.68%","Lab Technician",1847
"Toxic Spill","Grand Duke/Grand Duchess","Rancid Radioactive Blue","Super Rotten","3.68%","Scrap Metal Monster",1847
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","20.16%","The Menace",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","13.71%","Hazmat",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","12.90%","Sludge Swimmer",124
"Toxic Spill","Grand Duke/Grand Duchess","Magical Rancid Radioactive Blue","Super Rotten","12.90%","Mutant Mongrel",124
