"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","5.88%","Skeletal Champion",170
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","4.71%","Shackled Servant",170
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","4.71%","Carrion Medium",170
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","2.94%","Harbinger of Death",170
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","2.35%","Dread Knight",170
"Bristle Woods Rift","Ingress","Ancient String","-","20.41%","Portal Pursuer",583
"Bristle Woods Rift","Ingress","Ancient String","-","19.38%","Clockwork Timespinner",583
"Bristle Woods Rift","Ingress","Ancient String","-","16.12%","Sentient Slime",583
"Bristle Woods Rift","Ingress","Ancient String","-","15.95%","Dread Knight",583
"Bristle Woods Rift","Ingress","Ancient String","-","13.55%","Shackled Servant",583
"Bristle Woods Rift","Ingress","Ancient String","-","13.38%","Vigilant Ward",583
"Bristle Woods Rift","Ingress","Ancient String","-","1.20%","Harbinger of Death",583
"Bristle Woods Rift","Lucky Tower","Ancient String","-","18.18%","Portal Plunderer",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","17.58%","Epoch Golem",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","16.36%","Clockwork Timespinner",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","10.91%","Record Keeper",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","9.70%","Portal Paladin",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","9.09%","Dread Knight",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","7.27%","Record Keeper's Assistant",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","6.06%","Skeletal Champion",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","3.03%","Sentient Slime",165
"Bristle Woods Rift","Lucky Tower","Ancient String","-","1.82%","Harbinger of Death",165
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","24.47%","Timelost Thaumaturge",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","20.21%","Vigilant Ward",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","19.46%","Shackled Servant",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","9.95%","Timeslither Pythoness",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","9.71%","Portal Paladin",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","8.90%","Sentient Slime",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","5.32%","Skeletal Champion",6280
"Bristle Woods Rift","Runic Laboratory","Ancient String","-","1.97%","Harbinger of Death",6280
"Bristle Woods Rift","Timewarp","Ancient String","-","33.89%","Dread Knight",239
"Bristle Woods Rift","Timewarp","Ancient String","-","20.92%","Sentient Slime",239
"Bristle Woods Rift","Timewarp","Ancient String","-","16.32%","Timeless Lich",239
"Bristle Woods Rift","Timewarp","Ancient String","-","15.48%","Carrion Medium",239
"Bristle Woods Rift","Timewarp","Ancient String","-","7.53%","Portal Paladin",239
"Bristle Woods Rift","Timewarp","Ancient String","-","5.86%","Skeletal Champion",239
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","44.01%","Epoch Golem",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","24.35%","Portal Plunderer",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","9.90%","Dread Knight",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","7.03%","Skeletal Champion",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","6.64%","Record Keeper",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","5.86%","Clockwork Timespinner",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","1.43%","Record Keeper's Assistant",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Ancient String","-","0.78%","Sentient Slime",768
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Ancient String","-","60.32%","Sentient Slime",824
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Ancient String","-","39.68%","Dread Knight",824
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","23.26%","Epoch Golem",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","21.86%","Timeslither Pythoness",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","20.47%","Timeless Lich",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","11.16%","Portal Plunderer",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","5.58%","Skeletal Champion",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","5.58%","Carrion Medium",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","5.12%","Shackled Servant",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","4.19%","Dread Knight",215
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Ancient String","-","2.79%","Harbinger of Death",215
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","23.17%","Portal Pursuer",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","21.27%","Clockwork Timespinner",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","15.24%","Sentient Slime",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","14.29%","Vigilant Ward",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","12.70%","Shackled Servant",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","12.06%","Dread Knight",315
"Bristle Woods Rift","Ingress (Paladin's Bane)","Ancient String","-","1.27%","Harbinger of Death",315
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","21.74%","Epoch Golem",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","20.19%","Clockwork Timespinner",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","14.60%","Portal Plunderer",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","11.18%","Dread Knight",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","11.18%","Record Keeper's Assistant",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","10.87%","Record Keeper",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","4.04%","Harbinger of Death",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","3.42%","Skeletal Champion",322
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Ancient String","-","2.80%","Sentient Slime",322
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","27.29%","Timelost Thaumaturge",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","22.00%","Vigilant Ward",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","20.86%","Shackled Servant",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","11.55%","Timeslither Pythoness",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","10.26%","Sentient Slime",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","6.08%","Skeletal Champion",5955
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","-","1.96%","Harbinger of Death",5955
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","29.27%","Sentient Slime",246
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","27.24%","Dread Knight",246
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","18.70%","Timeless Lich",246
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","17.89%","Carrion Medium",246
"Bristle Woods Rift","Timewarp (Paladin's Bane)","Ancient String","-","6.91%","Skeletal Champion",246
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","25.69%","Timelost Thaumaturge",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","19.76%","Shackled Servant",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","17.00%","Vigilant Ward",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","13.44%","Timeslither Pythoness",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","10.67%","Portal Paladin",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","9.09%","Sentient Slime",253
"Bristle Woods Rift","Runic Laboratory","Ancient String","Rift Antiskele","4.35%","Harbinger of Death",253
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","31.75%","Timelost Thaumaturge",189
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","22.75%","Vigilant Ward",189
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","17.46%","Shackled Servant",189
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","13.23%","Sentient Slime",189
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","12.17%","Timeslither Pythoness",189
"Bristle Woods Rift","Runic Laboratory (Paladin's Bane)","Ancient String","Rift Antiskele","2.65%","Harbinger of Death",189
"Bristle Woods Rift","Ancient Lab","Magical String","-","38.58%","Epoch Golem",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","19.19%","Portal Plunderer",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","13.04%","Clockwork Timespinner",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","10.21%","Portal Paladin",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.97%","Sentient Slime",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.83%","Skeletal Champion",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.62%","Record Keeper's Assistant",1449
"Bristle Woods Rift","Ancient Lab","Magical String","-","4.55%","Record Keeper",1449
"Bristle Woods Rift","Frozen Alcove","Magical String","-","74.11%","Sentient Slime",336
"Bristle Woods Rift","Frozen Alcove","Magical String","-","13.10%","Portal Paladin",336
"Bristle Woods Rift","Frozen Alcove","Magical String","-","12.80%","Dread Knight",336
"Bristle Woods Rift","Gearworks","Magical String","-","18.30%","Dread Knight",1049
"Bristle Woods Rift","Gearworks","Magical String","-","18.30%","Record Keeper's Assistant",1049
"Bristle Woods Rift","Gearworks","Magical String","-","17.35%","Record Keeper",1049
"Bristle Woods Rift","Gearworks","Magical String","-","13.63%","Sentient Slime",1049
"Bristle Woods Rift","Gearworks","Magical String","-","10.58%","Skeletal Champion",1049
"Bristle Woods Rift","Gearworks","Magical String","-","10.39%","Portal Paladin",1049
"Bristle Woods Rift","Gearworks","Magical String","-","4.39%","Portal Plunderer",1049
"Bristle Woods Rift","Gearworks","Magical String","-","3.53%","Clockwork Timespinner",1049
"Bristle Woods Rift","Gearworks","Magical String","-","3.53%","Epoch Golem",1049
"Bristle Woods Rift","Guard Barracks","Magical String","-","42.63%","Portal Paladin",1602
"Bristle Woods Rift","Guard Barracks","Magical String","-","19.85%","Sentient Slime",1602
"Bristle Woods Rift","Guard Barracks","Magical String","-","15.17%","Clockwork Timespinner",1602
"Bristle Woods Rift","Guard Barracks","Magical String","-","12.11%","Epoch Golem",1602
"Bristle Woods Rift","Guard Barracks","Magical String","-","10.24%","Dread Knight",1602
"Bristle Woods Rift","Hidden Treasury","Magical String","-","40.32%","Epoch Golem",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","12.90%","Timeless Lich",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","9.68%","Timeslither Pythoness",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","9.68%","Portal Paladin",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","8.06%","Portal Plunderer",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","6.45%","Carrion Medium",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","4.84%","Shackled Servant",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","4.03%","Skeletal Champion",124
"Bristle Woods Rift","Hidden Treasury","Magical String","-","4.03%","Dread Knight",124
"Bristle Woods Rift","Ingress","Magical String","-","41.53%","Portal Pursuer",301
"Bristle Woods Rift","Ingress","Magical String","-","23.26%","Sentient Slime",301
"Bristle Woods Rift","Ingress","Magical String","-","16.94%","Clockwork Timespinner",301
"Bristle Woods Rift","Ingress","Magical String","-","6.98%","Shackled Servant",301
"Bristle Woods Rift","Ingress","Magical String","-","6.98%","Vigilant Ward",301
"Bristle Woods Rift","Ingress","Magical String","-","3.65%","Dread Knight",301
"Bristle Woods Rift","Ingress","Magical String","-","0.66%","Harbinger of Death",301
"Bristle Woods Rift","Lucky Tower","Magical String","-","20.32%","Epoch Golem",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","16.73%","Clockwork Timespinner",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","12.75%","Portal Plunderer",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","12.35%","Record Keeper's Assistant",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","9.56%","Dread Knight",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","8.37%","Record Keeper",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","7.57%","Portal Paladin",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","6.37%","Skeletal Champion",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","4.78%","Sentient Slime",251
"Bristle Woods Rift","Lucky Tower","Magical String","-","1.20%","Harbinger of Death",251
"Bristle Woods Rift","Runic Laboratory","Magical String","-","35.29%","Sentient Slime",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","18.63%","Dread Knight",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","17.65%","Shackled Servant",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","11.76%","Portal Paladin",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","7.84%","Vigilant Ward",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","6.86%","Skeletal Champion",102
"Bristle Woods Rift","Runic Laboratory","Magical String","-","1.96%","Harbinger of Death",102
"Bristle Woods Rift","Timewarp","Magical String","-","45.53%","Sentient Slime",123
"Bristle Woods Rift","Timewarp","Magical String","-","32.52%","Dread Knight",123
"Bristle Woods Rift","Timewarp","Magical String","-","10.57%","Carrion Medium",123
"Bristle Woods Rift","Timewarp","Magical String","-","6.50%","Portal Paladin",123
"Bristle Woods Rift","Timewarp","Magical String","-","2.44%","Skeletal Champion",123
"Bristle Woods Rift","Timewarp","Magical String","-","2.44%","Timeless Lich",123
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","40.89%","Epoch Golem",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","21.48%","Portal Plunderer",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","12.50%","Clockwork Timespinner",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","7.03%","Skeletal Champion",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","6.77%","Record Keeper's Assistant",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","6.51%","Sentient Slime",768
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Magical String","-","4.82%","Record Keeper",768
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Magical String","-","86.28%","Sentient Slime",226
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Magical String","-","13.72%","Dread Knight",226
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","18.57%","Record Keeper",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","18.57%","Record Keeper's Assistant",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","17.14%","Sentient Slime",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","16.43%","Dread Knight",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","15.00%","Skeletal Champion",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","5.71%","Portal Plunderer",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","5.71%","Clockwork Timespinner",140
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","2.86%","Epoch Golem",140
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","19.40%","Portal Plunderer",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","18.53%","Epoch Golem",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","13.79%","Clockwork Timespinner",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","12.50%","Record Keeper's Assistant",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","12.07%","Record Keeper",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","8.62%","Dread Knight",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","6.03%","Sentient Slime",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","6.03%","Skeletal Champion",232
"Bristle Woods Rift","Lucky Tower (Paladin's Bane)","Magical String","-","3.02%","Harbinger of Death",232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","21.09%","Record Keeper",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","19.05%","Sentient Slime",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","18.37%","Record Keeper's Assistant",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","17.69%","Dread Knight",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","10.20%","Portal Paladin",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","7.48%","Portal Plunderer",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","4.76%","Epoch Golem",147
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","1.36%","Clockwork Timespinner",147
"Bristle Woods Rift","Ancient Lab","Brie String","-","38.94%","Clockwork Timespinner",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","34.96%","Portal Plunderer",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","10.17%","Portal Paladin",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","5.32%","Skeletal Champion",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","4.76%","Record Keeper",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","3.81%","Epoch Golem",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","1.03%","Dread Knight",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","0.53%","Sentient Slime",24414
"Bristle Woods Rift","Ancient Lab","Brie String","-","0.48%","Record Keeper's Assistant",24414
"Bristle Woods Rift","Frozen Alcove","Brie String","-","74.53%","Sentient Slime",797
"Bristle Woods Rift","Frozen Alcove","Brie String","-","15.18%","Portal Paladin",797
"Bristle Woods Rift","Frozen Alcove","Brie String","-","10.29%","Dread Knight",797
"Bristle Woods Rift","Furnace Room","Brie String","-","89.74%","Skeletal Champion",156
"Bristle Woods Rift","Furnace Room","Brie String","-","5.77%","Portal Paladin",156
"Bristle Woods Rift","Furnace Room","Brie String","-","2.56%","Portal Plunderer",156
"Bristle Woods Rift","Furnace Room","Brie String","-","1.92%","Clockwork Timespinner",156
"Bristle Woods Rift","Gearworks","Brie String","-","21.06%","Record Keeper's Assistant",10945
"Bristle Woods Rift","Gearworks","Brie String","-","16.30%","Dread Knight",10945
"Bristle Woods Rift","Gearworks","Brie String","-","15.44%","Record Keeper",10945
"Bristle Woods Rift","Gearworks","Brie String","-","12.96%","Sentient Slime",10945
"Bristle Woods Rift","Gearworks","Brie String","-","12.43%","Skeletal Champion",10945
"Bristle Woods Rift","Gearworks","Brie String","-","9.98%","Portal Paladin",10945
"Bristle Woods Rift","Gearworks","Brie String","-","6.61%","Clockwork Timespinner",10945
"Bristle Woods Rift","Gearworks","Brie String","-","5.21%","Portal Plunderer",10945
"Bristle Woods Rift","Guard Barracks","Brie String","-","39.87%","Portal Paladin",2152
"Bristle Woods Rift","Guard Barracks","Brie String","-","27.32%","Clockwork Timespinner",2152
"Bristle Woods Rift","Guard Barracks","Brie String","-","24.35%","Sentient Slime",2152
"Bristle Woods Rift","Guard Barracks","Brie String","-","8.46%","Dread Knight",2152
"Bristle Woods Rift","Hidden Treasury","Brie String","-","35.68%","Portal Plunderer",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","10.61%","Portal Paladin",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","10.14%","Timeslither Pythoness",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","9.67%","Dread Knight",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","8.83%","Timeless Lich",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","8.17%","Epoch Golem",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","4.98%","Shackled Servant",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","4.32%","Carrion Medium",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","4.04%","Skeletal Champion",1065
"Bristle Woods Rift","Hidden Treasury","Brie String","-","3.57%","Harbinger of Death",1065
"Bristle Woods Rift","Ingress","Brie String","-","33.11%","Portal Pursuer",592
"Bristle Woods Rift","Ingress","Brie String","-","25.17%","Sentient Slime",592
"Bristle Woods Rift","Ingress","Brie String","-","21.62%","Clockwork Timespinner",592
"Bristle Woods Rift","Ingress","Brie String","-","9.80%","Vigilant Ward",592
"Bristle Woods Rift","Ingress","Brie String","-","6.42%","Shackled Servant",592
"Bristle Woods Rift","Ingress","Brie String","-","3.21%","Dread Knight",592
"Bristle Woods Rift","Ingress","Brie String","-","0.68%","Harbinger of Death",592
"Bristle Woods Rift","Lucky Tower","Brie String","-","20.05%","Clockwork Timespinner",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","19.09%","Portal Plunderer",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","10.39%","Sentient Slime",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","9.99%","Portal Paladin",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","9.60%","Record Keeper",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","9.60%","Dread Knight",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","8.75%","Record Keeper's Assistant",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","6.04%","Epoch Golem",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","5.31%","Skeletal Champion",1771
"Bristle Woods Rift","Lucky Tower","Brie String","-","1.19%","Harbinger of Death",1771
"Bristle Woods Rift","Runic Laboratory","Brie String","-","34.81%","Sentient Slime",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","25.26%","Dread Knight",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","14.84%","Vigilant Ward",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","9.78%","Portal Paladin",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","8.03%","Shackled Servant",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","5.36%","Skeletal Champion",1718
"Bristle Woods Rift","Runic Laboratory","Brie String","-","1.92%","Harbinger of Death",1718
"Bristle Woods Rift","Timewarp","Brie String","-","39.71%","Sentient Slime",612
"Bristle Woods Rift","Timewarp","Brie String","-","35.13%","Dread Knight",612
"Bristle Woods Rift","Timewarp","Brie String","-","11.93%","Portal Paladin",612
"Bristle Woods Rift","Timewarp","Brie String","-","6.86%","Carrion Medium",612
"Bristle Woods Rift","Timewarp","Brie String","-","5.23%","Skeletal Champion",612
"Bristle Woods Rift","Timewarp","Brie String","-","1.14%","Timeless Lich",612
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","43.08%","Clockwork Timespinner",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","39.25%","Portal Plunderer",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","5.73%","Skeletal Champion",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","5.49%","Record Keeper",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","4.22%","Epoch Golem",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","1.17%","Dread Knight",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","0.57%","Record Keeper's Assistant",23592
"Bristle Woods Rift","Ancient Lab (Paladin's Bane)","Brie String","-","0.49%","Sentient Slime",23592
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Brie String","-","88.96%","Sentient Slime",643
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Brie String","-","10.73%","Dread Knight",643
"Bristle Woods Rift","Frozen Alcove (Paladin's Bane)","Brie String","-","0.31%","Harbinger of Death",643
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","94.22%","Skeletal Champion",173
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","3.47%","Clockwork Timespinner",173
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","1.16%","Portal Plunderer",173
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","1.16%","Dread Knight",173
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","23.53%","Record Keeper's Assistant",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","17.07%","Dread Knight",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","15.88%","Record Keeper",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","15.81%","Sentient Slime",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","14.31%","Skeletal Champion",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","7.96%","Clockwork Timespinner",2941
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","5.44%","Portal Plunderer",2941
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","39.88%","Portal Plunderer",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","12.45%","Timeslither Pythoness",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","11.19%","Dread Knight",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","10.51%","Timeless Lich",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","6.23%","Epoch Golem",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","6.13%","Shackled Servant",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","5.74%","Skeletal Champion",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","4.86%","Carrion Medium",1028
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Brie String","-","3.02%","Harbinger of Death",1028
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","31.72%","Sentient Slime",476
"Bristle Woods Rift","Ingress (Paladin's Bane)","Brie String","-","31.30%","Portal Pursuer",476
