"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","94.55%","Skeletal Champion",328
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","1.92%","Portal Plunderer",328
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","1.92%","Clockwork Timespinner",328
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","-","1.60%","Dread Knight",328
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","Rift Antiskele","48.39%","Clockwork Timespinner",419
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","Rift Antiskele","25.81%","Portal Plunderer",419
"Bristle Woods Rift","Furnace Room (Paladin's Bane)","Brie String","Rift Antiskele","25.81%","Dread Knight",419
"Bristle Woods Rift","Gearworks","Runic String","-","37.44%","Dread Knight",2221
"Bristle Woods Rift","Gearworks","Runic String","-","25.21%","Chamber Cleaver",2221
"Bristle Woods Rift","Gearworks","Runic String","-","11.37%","Portal Plunderer",2221
"Bristle Woods Rift","Gearworks","Runic String","-","8.71%","Skeletal Champion",2221
"Bristle Woods Rift","Gearworks","Runic String","-","6.18%","Portal Paladin",2221
"Bristle Woods Rift","Gearworks","Runic String","-","4.15%","Clockwork Timespinner",2221
"Bristle Woods Rift","Gearworks","Runic String","-","3.29%","Sentient Slime",2221
"Bristle Woods Rift","Gearworks","Runic String","-","2.17%","Record Keeper",2221
"Bristle Woods Rift","Gearworks","Runic String","-","0.90%","Record Keeper's Assistant",2221
"Bristle Woods Rift","Gearworks","Runic String","-","0.27%","Timelost Thaumaturge",2221
"Bristle Woods Rift","Gearworks","Runic String","-","0.18%","Vigilant Ward",2221
"Bristle Woods Rift","Gearworks","Runic String","-","0.09%","Shackled Servant",2221
"Bristle Woods Rift","Gearworks","Runic String","-","0.05%","Harbinger of Death",2221
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","41.06%","Dread Knight",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","26.65%","Chamber Cleaver",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","12.92%","Portal Plunderer",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","6.93%","Portal Paladin",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","4.77%","Clockwork Timespinner",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","3.60%","Sentient Slime",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","2.34%","Record Keeper",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.99%","Record Keeper's Assistant",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.27%","Vigilant Ward",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.27%","Timelost Thaumaturge",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.09%","Shackled Servant",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.05%","Harbinger of Death",2427
"Bristle Woods Rift","Gearworks","Runic String","Rift Antiskele","0.05%","Timeslither Pythoness",2427
"Bristle Woods Rift","Gearworks","Ancient String","-","38.49%","Dread Knight",564
"Bristle Woods Rift","Gearworks","Ancient String","-","13.13%","Portal Plunderer",564
"Bristle Woods Rift","Gearworks","Ancient String","-","9.17%","Record Keeper's Assistant",564
"Bristle Woods Rift","Gearworks","Ancient String","-","8.99%","Clockwork Timespinner",564
"Bristle Woods Rift","Gearworks","Ancient String","-","8.81%","Sentient Slime",564
"Bristle Woods Rift","Gearworks","Ancient String","-","7.91%","Skeletal Champion",564
"Bristle Woods Rift","Gearworks","Ancient String","-","7.55%","Record Keeper",564
"Bristle Woods Rift","Gearworks","Ancient String","-","5.94%","Portal Paladin",564
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","41.35%","Dread Knight",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","13.84%","Portal Plunderer",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","10.21%","Record Keeper's Assistant",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","10.03%","Clockwork Timespinner",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","10.03%","Sentient Slime",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","8.13%","Record Keeper",635
"Bristle Woods Rift","Gearworks","Ancient String","Rift Antiskele","6.40%","Portal Paladin",635
"Bristle Woods Rift","Gearworks","Magical String","-","20.61%","Record Keeper's Assistant",2082
"Bristle Woods Rift","Gearworks","Magical String","-","17.44%","Record Keeper",2082
"Bristle Woods Rift","Gearworks","Magical String","-","16.47%","Dread Knight",2082
"Bristle Woods Rift","Gearworks","Magical String","-","14.65%","Sentient Slime",2082
"Bristle Woods Rift","Gearworks","Magical String","-","9.03%","Skeletal Champion",2082
"Bristle Woods Rift","Gearworks","Magical String","-","8.89%","Portal Paladin",2082
"Bristle Woods Rift","Gearworks","Magical String","-","4.51%","Clockwork Timespinner",2082
"Bristle Woods Rift","Gearworks","Magical String","-","4.27%","Portal Plunderer",2082
"Bristle Woods Rift","Gearworks","Magical String","-","4.13%","Epoch Golem",2082
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","22.54%","Record Keeper's Assistant",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","19.55%","Record Keeper",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","18.13%","Dread Knight",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","16.22%","Sentient Slime",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","9.55%","Portal Paladin",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","4.90%","Clockwork Timespinner",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","4.61%","Portal Plunderer",2232
"Bristle Woods Rift","Gearworks","Magical String","Rift Antiskele","4.51%","Epoch Golem",2232
"Bristle Woods Rift","Gearworks","Brie String","-","22.75%","Record Keeper's Assistant",13024
"Bristle Woods Rift","Gearworks","Brie String","-","16.73%","Dread Knight",13024
"Bristle Woods Rift","Gearworks","Brie String","-","15.08%","Record Keeper",13024
"Bristle Woods Rift","Gearworks","Brie String","-","13.35%","Sentient Slime",13024
"Bristle Woods Rift","Gearworks","Brie String","-","11.82%","Skeletal Champion",13024
"Bristle Woods Rift","Gearworks","Brie String","-","7.51%","Clockwork Timespinner",13024
"Bristle Woods Rift","Gearworks","Brie String","-","7.33%","Portal Paladin",13024
"Bristle Woods Rift","Gearworks","Brie String","-","5.43%","Portal Plunderer",13024
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","25.96%","Record Keeper's Assistant",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","18.77%","Dread Knight",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","17.35%","Record Keeper",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","15.10%","Sentient Slime",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","8.33%","Clockwork Timespinner",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","8.31%","Portal Paladin",14344
"Bristle Woods Rift","Gearworks","Brie String","Rift Antiskele","6.19%","Portal Plunderer",14344
"Bristle Woods Rift","Gearworks","Swiss String","-","23.72%","Sentient Slime",704
"Bristle Woods Rift","Gearworks","Swiss String","-","19.18%","Record Keeper's Assistant",704
"Bristle Woods Rift","Gearworks","Swiss String","-","16.19%","Record Keeper",704
"Bristle Woods Rift","Gearworks","Swiss String","-","15.48%","Skeletal Champion",704
"Bristle Woods Rift","Gearworks","Swiss String","-","8.52%","Portal Paladin",704
"Bristle Woods Rift","Gearworks","Swiss String","-","8.24%","Dread Knight",704
"Bristle Woods Rift","Gearworks","Swiss String","-","5.40%","Clockwork Timespinner",704
"Bristle Woods Rift","Gearworks","Swiss String","-","3.27%","Portal Plunderer",704
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","28.73%","Sentient Slime",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","22.79%","Record Keeper's Assistant",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","18.62%","Record Keeper",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","10.27%","Portal Paladin",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","9.79%","Dread Knight",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","6.10%","Clockwork Timespinner",734
"Bristle Woods Rift","Gearworks","Swiss String","Rift Antiskele","3.69%","Portal Plunderer",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","39.90%","Dread Knight",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","26.88%","Chamber Cleaver",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","12.12%","Portal Plunderer",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","9.28%","Skeletal Champion",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","4.42%","Clockwork Timespinner",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","3.51%","Sentient Slime",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","2.31%","Record Keeper",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.96%","Record Keeper's Assistant",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.29%","Timelost Thaumaturge",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.19%","Vigilant Ward",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.10%","Shackled Servant",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","-","0.05%","Harbinger of Death",2221
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","44.12%","Dread Knight",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","28.64%","Chamber Cleaver",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","13.88%","Portal Plunderer",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","5.13%","Clockwork Timespinner",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","3.87%","Sentient Slime",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","2.52%","Record Keeper",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","1.06%","Record Keeper's Assistant",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","0.29%","Vigilant Ward",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","0.29%","Timelost Thaumaturge",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","0.10%","Shackled Servant",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","0.05%","Harbinger of Death",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Runic String","Rift Antiskele","0.05%","Timeslither Pythoness",2427
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","40.92%","Dread Knight",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","13.96%","Portal Plunderer",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","9.75%","Record Keeper's Assistant",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","9.56%","Clockwork Timespinner",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","9.37%","Sentient Slime",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","8.41%","Skeletal Champion",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","-","8.03%","Record Keeper",564
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","44.18%","Dread Knight",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","14.79%","Portal Plunderer",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","10.91%","Record Keeper's Assistant",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","10.72%","Clockwork Timespinner",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","10.72%","Sentient Slime",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Ancient String","Rift Antiskele","8.69%","Record Keeper",635
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","22.61%","Record Keeper's Assistant",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","19.14%","Record Keeper",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","18.08%","Dread Knight",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","16.08%","Sentient Slime",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","9.91%","Skeletal Champion",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","4.96%","Clockwork Timespinner",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","4.69%","Portal Plunderer",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","-","4.53%","Epoch Golem",2082
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","24.92%","Record Keeper's Assistant",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","21.61%","Record Keeper",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","20.04%","Dread Knight",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","17.93%","Sentient Slime",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","5.42%","Clockwork Timespinner",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","5.09%","Portal Plunderer",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Magical String","Rift Antiskele","4.98%","Epoch Golem",2232
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","24.55%","Record Keeper's Assistant",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","18.05%","Dread Knight",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","16.28%","Record Keeper",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","14.41%","Sentient Slime",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","12.76%","Skeletal Champion",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","8.10%","Clockwork Timespinner",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","-","5.85%","Portal Plunderer",13024
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","28.31%","Record Keeper's Assistant",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","20.47%","Dread Knight",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","18.92%","Record Keeper",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","16.46%","Sentient Slime",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","9.09%","Clockwork Timespinner",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Brie String","Rift Antiskele","6.75%","Portal Plunderer",14344
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","25.93%","Sentient Slime",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","20.96%","Record Keeper's Assistant",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","17.70%","Record Keeper",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","16.93%","Skeletal Champion",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","9.01%","Dread Knight",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","5.90%","Clockwork Timespinner",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","-","3.57%","Portal Plunderer",704
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","32.02%","Sentient Slime",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","25.40%","Record Keeper's Assistant",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","20.75%","Record Keeper",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","10.91%","Dread Knight",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","6.80%","Clockwork Timespinner",734
"Bristle Woods Rift","Gearworks (Paladin's Bane)","Swiss String","Rift Antiskele","4.11%","Portal Plunderer",734
"Bristle Woods Rift","Guard Barracks","Runic String","-","65.45%","Portal Paladin",6969
"Bristle Woods Rift","Guard Barracks","Runic String","-","18.05%","Dread Knight",6969
"Bristle Woods Rift","Guard Barracks","Runic String","-","13.45%","Epoch Golem",6969
"Bristle Woods Rift","Guard Barracks","Runic String","-","2.01%","Clockwork Timespinner",6969
"Bristle Woods Rift","Guard Barracks","Runic String","-","1.03%","Sentient Slime",6969
"Bristle Woods Rift","Guard Barracks","Ancient String","-","57.16%","Portal Paladin",2084
"Bristle Woods Rift","Guard Barracks","Ancient String","-","15.77%","Dread Knight",2084
"Bristle Woods Rift","Guard Barracks","Ancient String","-","11.58%","Sentient Slime",2084
"Bristle Woods Rift","Guard Barracks","Ancient String","-","9.36%","Epoch Golem",2084
"Bristle Woods Rift","Guard Barracks","Ancient String","-","6.13%","Clockwork Timespinner",2084
"Bristle Woods Rift","Guard Barracks","Magical String","-","44.94%","Portal Paladin",1896
"Bristle Woods Rift","Guard Barracks","Magical String","-","18.04%","Sentient Slime",1896
"Bristle Woods Rift","Guard Barracks","Magical String","-","14.50%","Clockwork Timespinner",1896
"Bristle Woods Rift","Guard Barracks","Magical String","-","11.97%","Epoch Golem",1896
"Bristle Woods Rift","Guard Barracks","Magical String","-","10.55%","Dread Knight",1896
"Bristle Woods Rift","Guard Barracks","Brie String","-","41.05%","Portal Paladin",2309
"Bristle Woods Rift","Guard Barracks","Brie String","-","26.69%","Clockwork Timespinner",2309
"Bristle Woods Rift","Guard Barracks","Brie String","-","23.07%","Sentient Slime",2309
"Bristle Woods Rift","Guard Barracks","Brie String","-","9.19%","Dread Knight",2309
"Bristle Woods Rift","Hidden Treasury","Runic String","-","27.20%","Timeless Lich",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","25.89%","Timeslither Pythoness",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","11.88%","Portal Plunderer",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","9.26%","Epoch Golem",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","5.94%","Dread Knight",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","4.75%","Shackled Servant",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","4.51%","Carrion Medium",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","4.28%","Skeletal Champion",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","4.16%","Portal Paladin",842
"Bristle Woods Rift","Hidden Treasury","Runic String","-","2.14%","Harbinger of Death",842
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","27.96%","Timeless Lich",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","26.64%","Timeslither Pythoness",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","12.28%","Portal Plunderer",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","9.98%","Epoch Golem",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","6.03%","Dread Knight",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","5.26%","Shackled Servant",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","4.93%","Portal Paladin",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","4.71%","Carrion Medium",950
"Bristle Woods Rift","Hidden Treasury","Runic String","Rift Antiskele","2.19%","Harbinger of Death",950
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","23.77%","Timeslither Pythoness",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","19.95%","Epoch Golem",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","16.39%","Timeless Lich",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","13.93%","Portal Plunderer",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","5.74%","Dread Knight",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","5.46%","Carrion Medium",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","5.46%","Portal Paladin",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","4.10%","Shackled Servant",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","3.55%","Skeletal Champion",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","-","1.64%","Harbinger of Death",366
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","26.03%","Timeslither Pythoness",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","20.19%","Epoch Golem",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","18.00%","Timeless Lich",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","14.11%","Portal Plunderer",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","5.84%","Dread Knight",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","5.11%","Portal Paladin",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","4.87%","Carrion Medium",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","4.14%","Shackled Servant",425
"Bristle Woods Rift","Hidden Treasury","Ancient String","Rift Antiskele","1.70%","Harbinger of Death",425
"Bristle Woods Rift","Hidden Treasury","Magical String","-","36.86%","Epoch Golem",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","12.89%","Timeless Lich",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","10.82%","Timeslither Pythoness",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","10.57%","Portal Plunderer",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","6.44%","Skeletal Champion",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","6.19%","Portal Paladin",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","5.93%","Dread Knight",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","4.90%","Shackled Servant",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","3.87%","Carrion Medium",388
"Bristle Woods Rift","Hidden Treasury","Magical String","-","1.55%","Harbinger of Death",388
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","38.37%","Epoch Golem",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","13.95%","Timeless Lich",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","11.86%","Timeslither Pythoness",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","11.40%","Portal Plunderer",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","6.74%","Portal Paladin",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","6.05%","Shackled Servant",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","5.35%","Dread Knight",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","4.42%","Carrion Medium",458
"Bristle Woods Rift","Hidden Treasury","Magical String","Rift Antiskele","1.86%","Harbinger of Death",458
"Bristle Woods Rift","Hidden Treasury","Brie String","-","35.78%","Portal Plunderer",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","11.55%","Dread Knight",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","10.86%","Timeslither Pythoness",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","10.21%","Timeless Lich",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","8.72%","Epoch Golem",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","6.15%","Carrion Medium",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","5.03%","Skeletal Champion",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","5.03%","Shackled Servant",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","4.55%","Portal Paladin",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","-","2.14%","Harbinger of Death",1874
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","38.19%","Portal Plunderer",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","12.26%","Dread Knight",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","11.27%","Timeslither Pythoness",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","10.76%","Timeless Lich",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","9.07%","Epoch Golem",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","6.58%","Carrion Medium",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","4.98%","Shackled Servant",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","4.60%","Portal Paladin",2237
"Bristle Woods Rift","Hidden Treasury","Brie String","Rift Antiskele","2.30%","Harbinger of Death",2237
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","28.38%","Timeless Lich",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","27.01%","Timeslither Pythoness",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","12.39%","Portal Plunderer",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","9.67%","Epoch Golem",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","6.20%","Dread Knight",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","4.96%","Shackled Servant",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","4.71%","Carrion Medium",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","4.46%","Skeletal Champion",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","-","2.23%","Harbinger of Death",842
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","29.41%","Timeless Lich",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","28.03%","Timeslither Pythoness",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","12.92%","Portal Plunderer",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","10.50%","Epoch Golem",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","6.34%","Dread Knight",950
"Bristle Woods Rift","Hidden Treasury (Paladin's Bane)","Runic String","Rift Antiskele","5.54%","Shackled Servant",950
