Location,Phase,Cheese,Charm,Attraction Rate,Mouse,Sample Size
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Roof Rack,3.53%,Travelling Barber,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Roof Rack,1.09%,Upper Class Lady,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.39%,Angry Train Staff,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.68%,Automorat,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.08%,Bartender,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.48%,Cannonball,
Gnawnian Express Station,Raider River,SB+,Door Guard,11.67%,Dangerous Duo,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.16%,Farrier,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.48%,Hookshot,
Gnawnian Express Station,Raider River,SB+,Door Guard,14.88%,Mouse With No Name,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.60%,Mysterious Traveller,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.10%,Parlour Player,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.45%,Passenger,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.56%,Photographer,
Gnawnian Express Station,Raider River,SB+,Door Guard,15.46%,Sharpshooter,
Gnawnian Express Station,Raider River,SB+,Door Guard,14.60%,Steel Horse Rider,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.91%,Stoutgear,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.67%,Stowaway,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.08%,Stuffy Banker,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.00%,Tonic Salesman,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.28%,Train Conductor,
Gnawnian Express Station,Raider River,SB+,Door Guard,3.46%,Travelling Barber,
Gnawnian Express Station,Raider River,SB+,Door Guard,1.00%,Upper Class Lady,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.52%,Angry Train Staff,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.61%,Automorat,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.01%,Bartender,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.44%,Cannonball,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,11.60%,Dangerous Duo,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.00%,Farrier,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.65%,Hookshot,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,14.82%,Mouse With No Name,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.66%,Mysterious Traveller,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.15%,Parlour Player,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.85%,Passenger,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.65%,Photographer,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,14.93%,Sharpshooter,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,15.65%,Steel Horse Rider,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.70%,Stoutgear,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.08%,Stuffy Banker,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.10%,Tonic Salesman,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.97%,Train Conductor,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,3.53%,Travelling Barber,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Door Guard,1.09%,Upper Class Lady,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.39%,Angry Train Staff,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.68%,Automorat,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.08%,Bartender,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.48%,Cannonball,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,11.67%,Dangerous Duo,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.16%,Farrier,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.48%,Hookshot,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,14.88%,Mouse With No Name,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.60%,Mysterious Traveller,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.10%,Parlour Player,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.45%,Passenger,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.56%,Photographer,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,15.46%,Sharpshooter,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,14.60%,Steel Horse Rider,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.91%,Stoutgear,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.67%,Stowaway,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.08%,Stuffy Banker,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.00%,Tonic Salesman,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.28%,Train Conductor,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,3.46%,Travelling Barber,
Gnawnian Express Station,Raider River,SB+,Greasy Glob,1.00%,Upper Class Lady,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.52%,Angry Train Staff,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.61%,Automorat,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.01%,Bartender,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.44%,Cannonball,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,11.60%,Dangerous Duo,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.00%,Farrier,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.65%,Hookshot,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,14.82%,Mouse With No Name,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.66%,Mysterious Traveller,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.15%,Parlour Player,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.85%,Passenger,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.65%,Photographer,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,14.93%,Sharpshooter,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,15.65%,Steel Horse Rider,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.70%,Stoutgear,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.08%,Stuffy Banker,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.10%,Tonic Salesman,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.97%,Train Conductor,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,3.53%,Travelling Barber,
Gnawnian Express Station,Raider River,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Greasy Glob,1.09%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,SB+,-,7.87%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,SB+,-,2.23%,Bartender,
Gnawnian Express Station,Daredevil Canyon,SB+,-,1.65%,Farrier,
Gnawnian Express Station,Daredevil Canyon,SB+,-,14.43%,Fuel,
Gnawnian Express Station,Daredevil Canyon,SB+,-,7.77%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,SB+,-,2.07%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,SB+,-,7.87%,Passenger,
Gnawnian Express Station,Daredevil Canyon,SB+,-,7.92%,Photographer,
Gnawnian Express Station,Daredevil Canyon,SB+,-,3.86%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,SB+,-,2.47%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,SB+,-,2.28%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,SB+,-,7.71%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,SB+,-,21.17%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,SB+,-,8.40%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,SB+,-,2.30%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.07%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.50%,Bartender,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.42%,Farrier,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,14.65%,Fuel,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.11%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.38%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,7.99%,Passenger,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,7.83%,Photographer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,0.85%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.39%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.28%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,7.81%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,21.94%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.23%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.56%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.71%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.70%,Bartender,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,26.60%,Coal Shoveller,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.72%,Farrier,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,10.87%,Fuel,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.63%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.61%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.59%,Passenger,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.67%,Photographer,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,2.78%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.70%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.69%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.45%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,16.28%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,5.33%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,SB+,Dusty Coal,1.66%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,27.04%,Coal Shoveller,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,16.54%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,11.02%,Fuel,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.81%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.78%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.76%,Passenger,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.75%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.74%,Photographer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,5.65%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.83%,Bartender,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.71%,Farrier,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.71%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.71%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.67%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,1.68%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Dusty Coal,0.60%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.49%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.92%,Bartender,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,26.33%,Black Powder Thief,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.58%,Farrier,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,10.58%,Fuel,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.45%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.81%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.70%,Passenger,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.54%,Photographer,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,2.89%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.79%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.62%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.19%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,16.64%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,5.72%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,SB+,Black Powder,1.75%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,5.66%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.88%,Bartender,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,26.49%,Black Powder Thief,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.76%,Farrier,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,11.12%,Fuel,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,5.72%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.76%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,6.04%,Passenger,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,5.56%,Photographer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,0.55%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.76%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.65%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,5.96%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,16.30%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,5.91%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Black Powder,1.85%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,5.50%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.54%,Bartender,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,0.54%,Black Powder Thief,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.34%,Farrier,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,10.12%,Fuel,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,24.91%,Magmatic Crystal Thief,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,5.10%,Magmatic Golem,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,4.66%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.58%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,4.89%,Passenger,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,5.87%,Photographer,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,2.48%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.94%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.74%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,4.76%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,16.23%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,5.20%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,SB+,Magmatic Crystal,1.61%,Upper Class Lady,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,5.76%,Angry Train Staff,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.86%,Bartender,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,0.79%,Black Powder Thief,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.81%,Farrier,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,11.69%,Fuel,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,24.75%,Magmatic Crystal Thief,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,4.97%,Magmatic Golem,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,5.59%,Mysterious Traveller,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.19%,Parlour Player,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,5.76%,Passenger,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,5.59%,Photographer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,0.51%,Stowaway,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.36%,Stuffy Banker,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.13%,Tonic Salesman,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,5.48%,Train Conductor,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,15.25%,Train Engineer,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,4.86%,Travelling Barber,
Gnawnian Express Station,Daredevil Canyon,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,Magmatic Crystal,1.64%,Upper Class Lady,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,16.74%,Eagle Owl,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,10.69%,Sylvan,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.60%,Chameleon,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.42%,Bear,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,8.40%,Frog,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,7.48%,Elven Princess,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,6.27%,Moosker,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,6.26%,Wiggler,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,5.50%,Shaman,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,5.37%,Treant,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.42%,Fairy,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,4.25%,Centaur,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.14%,Dwarf,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,2.02%,Wicked Witch of Whisker Woods,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,1.18%,Foxy,
Great Gnarled Tree,-,Gouda/Brie/Swiss/White Cheddar/Marble/Mozzarella/Cheddar,-,1.14%,Bat,
